"","Protein.Group","Protein.Ids","Protein.Names","Genes","First.Protein.Description","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S1_S1.A1_3763.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S11_S1.A10_3772.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S12_S1.A11_3773.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S13_S1.A12_3774.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S14_S1.B1_3775.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S15_S1.B2_3776.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S18_S1.B4_3778.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S2_S1.A2_3764.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S20_S1.B6_3780.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S22_S1.B8_3782.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S23_S1.B9_3783.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S24_S1.B10_3784.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S25_S1.B11_3785.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S26_S1.B12_3786.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S27_S1.C1_3787.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S28_S1.C2_3788.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S29_S1.C3_3789.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S3_S1.A3_3765.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S30_S1.C4_3790.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S32_S1.C6_3792.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S35_S1.C9_3795.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S37_S1.C10_3796.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S38_S1.C11_3797.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S4_S1.A4_3766.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S5_S1.A5_3767.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S6_S1.A6_3768.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S7_S1.A7_3769.d","C..Users.massspecuser.Desktop.Stijn.240415_VWF_fin.RawFiles.231128_SG_BL_VWF_S9_S1.A8_3770.d"
"6733","Q9H0M0","Q9H0M0","WWP1_HUMAN","WWP1","NEDD4-like E3 ubiquitin-protein ligase WWP1",806.314,966.025,674.312,956.721,594.331,616.774,877.161,576.07,298.32,1261.03,981.999,NA,NA,475.736,1061.31,578.563,933.125,777.979,1319.93,616.383,805.738,871.501,815.516,536.04,867.309,NA,1000.04,1320.95
"6734","Q9H0N5","Q9H0N5","PHS2_HUMAN","PCBD2","Pterin-4-alpha-carbinolamine dehydratase 2",3869.06,3774.83,4549.19,3354.18,4446.99,5285.14,2686.53,4239.93,2422.54,3661.01,4545.32,4468.57,4956.45,3899.43,2691.66,3868.32,3950.68,3195.24,4823.66,4089.45,3040.84,4365.88,6021.03,2561.35,4694.25,6245.26,5573.94,3319.68
"6735","Q9H0P0","Q9H0P0","5NT3A_HUMAN","NT5C3A","Cytosolic 5'-nucleotidase 3A",12382.8,9324.27,9576.02,10227.5,11011.5,12941.3,11936.6,12438.1,10473.3,13895.1,12099.3,15329,9290.77,11318.7,12259.5,12622,10133.8,12570.3,13140.5,13257.7,11371.5,11323.7,13451.8,12223.1,13225.3,15131.3,11017,10781.5
"6736","Q9H0Q0","Q9H0Q0","CYRIA_HUMAN","CYRIA","CYFIP-related Rac1 interactor A",28201.6,11517.2,14616.7,13660.7,20280.2,16113.6,18504.3,25616.8,11795.8,16470.4,26347.3,40168.4,11316.9,33798.9,45919.5,30343.1,25275.7,28305.9,26303.9,11319.9,12876.4,18750.4,21304.7,23527.4,27446.1,38440.8,23511.9,21909
"6737","Q9H0R1","Q9H0R1","AP5M1_HUMAN","AP5M1","AP-5 complex subunit mu-1",7020.22,6503.81,5836.59,5301.8,8036.4,7364.17,4533.7,7773.55,6143.18,8055.77,7008.9,7339.72,6603.61,7818.28,4790.24,6863.94,7233.78,5936.48,7688.62,6279.23,4595.83,6433.69,6563.63,6883.08,5843.16,7940.05,6321.53,6705.58
"6738","Q9H0R3","Q9H0R3","TM222_HUMAN","TMEM222","Transmembrane protein 222",11916,11672.3,11810.6,13555.4,11672.7,15079.1,13092.3,12516.2,12819.7,12820.7,17161.9,14594.4,13813.5,12401.1,12751.9,12197.9,10760.2,14511.5,12242,17106,13069.4,13364,12519.1,12314.2,12746.1,13886.9,13057.9,12078.9
"6739","Q9H0R4","Q9H0R4","HDHD2_HUMAN","HDHD2","Haloacid dehalogenase-like hydrolase domain-containing protein 2",21407.4,14169.3,23546.1,26585.1,33079.8,15438.4,21639.7,22084.4,39937.3,23654.1,22752.9,24385,17695.5,22103.2,25129.7,41203.8,31283.6,20583.1,15684.3,24975,24060.5,19050.8,21162.4,22387.6,35370.5,32221,32774.1,33312.8
"6740","Q9H0R6","Q9H0R6","GATA_HUMAN","QRSL1","Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial",4661.32,2663.12,3463.26,3401.34,4044.05,4016.27,4231.53,4329.51,4002.67,3314.26,4356.48,4643.94,3478.18,4376.99,4357.3,4836.46,4098.11,5214.63,4665.01,3478.91,3202.82,3610.85,4960.9,4753.29,4314.47,4271.61,4110.05,4314.94
"6741","Q9H0R8","Q9H0R8","GBRL1_HUMAN","GABARAPL1","Gamma-aminobutyric acid receptor-associated protein-like 1",9062.61,NA,9282.69,10997.1,10773.3,10889.4,11831.9,6461.9,11691.1,10927.6,11123.1,16147.7,9759.95,11452.7,10724,11526.5,11320.3,10409,8906.17,11046.8,8946.24,8607.09,6469.94,10931.1,10724.3,15550.6,10935.9,8325.99
"6742","Q9H0S4","Q9H0S4","DDX47_HUMAN","DDX47","Probable ATP-dependent RNA helicase DDX47",22757.8,17276.5,17670.7,15362.9,16648,17895.5,24934.3,23513,19094.9,19050.9,17038.4,23826.5,22568.3,22161.8,24426.5,24399.9,17709.8,25130.8,22660.2,19302.2,19840,23804.4,20277.7,24520.9,19407.7,18093,21335.4,20984.1
"6743","Q9H0U3","Q9H0U3","MAGT1_HUMAN","MAGT1","Magnesium transporter protein 1",61082.9,128499,133706,112756,64258.7,105776,104970,55314.2,103620,75365.4,66422.3,48289.2,98096.7,54243.8,65547.8,49931.2,81609.2,54152.5,64156.2,116489,88696.1,76129.5,55294.1,60404.4,60950.8,47306.7,65697.1,108261
"6744","Q9H0U4","Q9H0U4;Q92928","RAB1B_HUMAN","RAB1B","Ras-related protein Rab-1B",92080.4,104107,95928.6,102980,84167.6,108834,109479,72803.9,93983.7,105991,88708.4,79267.1,92612.8,81346.6,74550.4,63773.4,84576.9,74418.2,84185,108147,97942.6,96622.8,97667.8,93903,92286.3,96052.2,88183.5,92239.3
"6745","Q9H0U6","Q9H0U6","RM18_HUMAN","MRPL18","39S ribosomal protein L18, mitochondrial",39954.7,17202.6,27542.4,24515,29149.8,28608.8,32939.4,29298.5,25696.4,30231.4,29346.1,37686.4,21916.5,31476.2,30314.7,32834.7,26792.3,25416.6,37472.1,26853.3,27451.4,32125.8,34915.4,30586.1,34133.2,30223.6,26266.5,28398.4
"6746","Q9H0U9","Q9H0U9","TSYL1_HUMAN","TSPYL1","Testis-specific Y-encoded-like protein 1",29668.1,37672.6,48548.4,42530.7,30350.5,38499,41556.6,29178.8,52711.9,45001.7,36886.2,24102.1,48485.8,24853.9,26429.5,26393.5,36584.5,30112,33383.9,42395.5,61440.4,56518.1,24315.6,23948,25643.1,22169.7,25696.7,41304.6
"6747","Q9H0V1","Q9H0V1","TM168_HUMAN","TMEM168","Transmembrane protein 168",2709.49,4833.94,4625.25,4616.13,3800.6,3263.99,3657.69,2168.16,4540.1,3545.44,3087.54,2375.23,3679.81,3257.33,3720.6,2529.76,4615.18,2751.58,2861.32,4195.44,3700.44,3351.32,2829.63,2996.73,3318.78,1918.08,3119,3934.63
"6748","Q9H0V9","Q9H0V9","LMA2L_HUMAN","LMAN2L","VIP36-like protein",36721.4,71420,43618.9,39830.4,26385.2,53573.3,33449.4,30143.8,35713.1,30901.6,41608.5,28931.4,37295.4,32366.9,30457.1,26921.1,33797.1,25103.7,33281.6,46900.2,33673,32394.9,37632.2,32621.8,35630.9,30735.8,34566.7,42455.7
"6749","Q9H0W8","Q9H0W8","SMG9_HUMAN","SMG9","Nonsense-mediated mRNA decay factor SMG9",9109.87,9372.83,10680,11245,9851.35,9418.52,8345.46,9084.18,10889.1,10550.9,9165.83,7247.35,7929.47,9572.58,8380.07,9306.17,10369.8,8693.77,10534,10082.4,10135.6,8713.62,9611.58,8771.06,8836.71,6832.01,10050.1,8694.29
"6750","Q9H0W9","Q9H0W9","CK054_HUMAN","C11orf54","Ester hydrolase C11orf54",33906.9,18164,36029.9,28732.2,56445.3,20722.9,35780.8,56069.4,44078.4,32763.2,27642.8,60282.9,22034.7,66683.2,43364.2,32052.5,29702.4,33773.7,28264.7,16656.2,27187.9,22370.6,45604.6,47791.6,39104.8,68082.9,35796.8,32938.1
"6751","Q9H0X4","Q9H0X4","F234A_HUMAN","FAM234A","Protein FAM234A",8774.18,9644.61,11382.5,10258.7,10125.3,7579.02,12559.8,6039.77,14327.2,8571.44,9781.05,8139.62,14218,8518.58,5538.67,7105.66,8235.3,8140.71,6946.54,9113.34,14953.6,10965.9,7470,8387,9120.09,10838.2,9831.2,13242.8
"6752","Q9H0X9","Q9H0X9","OSBL5_HUMAN","OSBPL5","Oxysterol-binding protein-related protein 5",7185.94,10126,10891.8,10111.3,7804.35,8340.71,7846.53,7474.74,7094.97,7459.22,6304.37,8993.41,8625.64,7662.15,8132.83,7012.44,8274.38,8130.72,7343.22,9676.3,9483.77,6591.52,7493.66,8181.17,7883.45,9679.66,7465.99,8899.97
"6753","Q9H0Z9","Q9H0Z9","RBM38_HUMAN","RBM38","RNA-binding protein 38",1646.58,2215.33,853.716,1300.61,4906.47,2446.54,2924.79,2486.19,3352.69,1995.69,1939.72,2372.29,2251.93,2454.06,2346.27,2923.14,2938.1,2702.23,3011.16,1336.67,2374.4,2991.31,1403.54,1503.92,1334.9,1516.42,2181.61,2389.3
"6754","Q9H115","Q9H115","SNAB_HUMAN","NAPB","Beta-soluble NSF attachment protein",1435.19,2114.43,1658.01,2299.14,2357.58,1810.35,1784.85,1599.55,2032.54,1729.55,2013,1176.64,1451.26,1200.56,1665.99,1581.52,1656.53,1390.79,2157.94,1579.65,1742.24,1805.56,1506.19,1255.76,2103.62,1590.48,1490.58,1882.56
"6755","Q9H116","Q9H116","GZF1_HUMAN","GZF1","GDNF-inducible zinc finger protein 1",716.978,847.578,611.718,904.952,574.971,169.965,NA,269.076,470.539,212.102,367.21,1007.8,740.035,413.973,322.913,399.492,NA,731.992,439.594,947.244,302.636,NA,139.065,765.705,721.543,NA,346.995,527.435
"6756","Q9H147","Q9H147","TDIF1_HUMAN","DNTTIP1","Deoxynucleotidyltransferase terminal-interacting protein 1",6270.19,6170.73,7257.52,7270.99,6696.28,4258.22,6082.92,5414.13,8653.28,6654.98,6079.26,5454.8,7501.33,5204.24,7267.85,6573.85,8357.91,7182.12,6786.41,7284.25,6070.56,6382.13,6828.01,5416.29,5928.2,4758.29,7201.68,7677.25
"6757","Q9H173","Q9H173","SIL1_HUMAN","SIL1","Nucleotide exchange factor SIL1",59527.4,108926,87268.6,104703,49116.6,93649.6,126879,56187.2,101288,69392.4,73640.8,56524.2,98021.2,46721.1,57333.3,45632.9,78071.7,51654.3,61137.6,71315.1,91457.3,82034.7,53984.2,62353.8,67955.1,43055.9,56495.2,77575.3
"6758","Q9H190","Q9H190","SDCB2_HUMAN","SDCBP2","Syntenin-2",2152.39,NA,3857.34,3048.86,2675.93,NA,2334.86,3539.12,2951.94,2353.02,3276.23,3489.01,1520.41,2317.63,4351.96,3094.75,2669.75,2599,4447.65,3089.48,1599.49,2502.84,2295.82,3201.87,4846.63,4388.55,2622.83,2923.71
"6759","Q9H1A3","Q9H1A3","METL9_HUMAN","METTL9","Protein-L-histidine N-pros-methyltransferase",10319.8,8889.82,9825.09,13492.3,10325.3,9317.24,9323.56,9281.87,11156.7,12178.6,8409.81,8395.8,9184.07,8593.3,10745.8,8981.4,10699.1,9469.76,10361.5,10712.4,10517.7,11581.9,9058.99,8705.75,10291.7,8807.81,10275.1,12259.8
"6760","Q9H1A4","Q9H1A4","APC1_HUMAN","ANAPC1","Anaphase-promoting complex subunit 1",10833,9517.08,10003.6,9593.11,10156.9,10167.9,9803.52,12491.3,9686.26,10746.1,10444.5,12228,10541.8,12250.5,11769.6,11511,9993.44,11785.7,11865.6,9406.54,9853.51,10230.2,12028.3,12348.2,10876.8,11682.2,11920.9,9112.13
"6761","Q9H1B5","Q9H1B5","XYLT2_HUMAN","XYLT2","Xylosyltransferase 2",6070.8,5991.74,7420.78,7302.16,5257.99,7297.24,8456.46,5682.35,6563.73,6875.36,3988.96,5598.22,6825.92,5098.8,5630.27,4966.65,5117.08,4688.57,5109.14,7306.78,9157.36,6559.96,6283.6,5495.18,6172.83,5638.09,4607.39,6705.09
"6762","Q9H1B7","Q9H1B7","I2BPL_HUMAN","IRF2BPL","Probable E3 ubiquitin-protein ligase IRF2BPL",6637.22,4541.54,11129.1,6992.57,8414.73,5842.74,9122.21,7509.38,10513.5,8718.98,6444.05,9709.53,14819.8,7317.06,4123.07,9733.7,6272.86,10237.8,6502.32,13070.9,11413.9,8293.06,4737.24,7703.58,6735.37,8834.99,6647.15,5907.48
"6763","Q9H1C4","Q9H1C4","UN93B_HUMAN","UNC93B1","Protein unc-93 homolog B1",2242.71,3020.69,3690.2,3118.37,2230.85,4677.55,2985.4,2869.51,4179.41,3811.71,2942.41,4367.72,3992.87,2693.03,3287.7,3012.08,3144.74,3610.8,2323.33,5053.27,2522.79,2933.85,2543.11,3321.56,2511.43,3849.32,2881.89,3680.4
"6764","Q9H1C7","Q9H1C7","CYTM1_HUMAN","CYSTM1","Cysteine-rich and transmembrane domain-containing protein 1",14774.4,6419.31,12081.1,23233.6,26707.1,11441.7,26449.8,17797.2,31950.4,32853.3,14309.6,12071.4,12354,15918,10523.5,15508.2,28825.2,15815.5,18890.7,21470,19905.8,19453.4,24183.5,13525.6,15441.4,12215.5,15438.2,17743.4
"6765","Q9H1D9","Q9H1D9","RPC6_HUMAN","POLR3F","DNA-directed RNA polymerase III subunit RPC6",17448.2,8537.41,12184.6,11172.5,15385.2,13854.2,15415.3,18564.2,13684.1,15649.2,13500.7,20117.2,9688.64,17248.8,17833.7,24194,14910.3,20002.7,19284.8,10872.6,10697.8,15289.1,11714.5,19698.6,20173.2,13578.8,16361,14654.9
"6766","Q9H1E3","Q9H1E3","NUCKS_HUMAN","NUCKS1","Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1",151593,56980.1,114014,133491,180075,85848.7,128732,194430,170352,116195,146561,141536,77117.7,182959,209730,169451,167868,161427,169776,130509,122418,126042,155505,160547,174661,148390,168971,147546
"6767","Q9H1E5","Q9H1E5","TMX4_HUMAN","TMX4","Thioredoxin-related transmembrane protein 4",31391.1,35284.4,32709.5,34247.4,45608.2,33125.7,27453.2,29933.8,37205.6,42012.2,35337,47784.5,25754.9,32819.4,47051.8,38571.8,46554.7,33739,30823.5,34283,37447.1,35901.8,24216.6,29092.5,35657,35150.6,34942.1,32439
"6768","Q9H1H9","Q9H1H9","KI13A_HUMAN","KIF13A","Kinesin-like protein KIF13A",6312.03,8828.23,6094.26,6330.49,8024.8,10256.5,7397.83,6209.26,9229.34,11412.6,8179.69,4732.34,6540.33,5197.62,5245.35,5485.2,7690.42,5690.81,7851.38,9794.21,9060.73,8016.14,8205.73,5942.7,6066.06,4117.25,6236.59,6760.21
"6769","Q9H1I8","Q9H1I8","ASCC2_HUMAN","ASCC2","Activating signal cointegrator 1 complex subunit 2",24804.2,27435.2,29525,30957.7,23258.1,29130.3,28814,23598.2,22769.9,25709.3,26651.9,19619.3,31391.6,20681.6,24643.8,23822.4,26582,22671.3,25093.5,20612.7,25978,26520.4,23283.8,25209.5,25481.3,19731.5,23985.3,26065.3
"6770","Q9H1K0","Q9H1K0","RBNS5_HUMAN","RBSN","Rabenosyn-5",6230.95,4937.26,6003.57,6664.6,5576.62,5963.9,5370.76,5910.31,5388.44,5116.23,5871.75,7380.84,4828.56,6573,6787.31,5273.63,5999.34,6288.45,5902.82,6277.12,5645.52,5388.16,6914.33,5652.88,6438.94,6643.49,6629.91,5990.13
"6771","Q9H1K1","Q9H1K1","ISCU_HUMAN","ISCU","Iron-sulfur cluster assembly enzyme ISCU, mitochondrial",16586.8,14409.1,14726.6,15904.7,17658.5,20374.4,15756.4,14441.3,11746.6,16657.8,18703.3,11671.3,16430.1,12557.2,12648.2,17467.8,18400.8,13216.8,21334.3,17382,18406,21483.3,18342.3,11671.9,15402.3,11299.2,12728.8,16037.2
"6772","Q9H1K6","Q9H1K6","TLRN1_HUMAN","TLNRD1","Talin rod domain-containing protein 1",1783.42,NA,1232.3,1380.34,1676.29,1095.19,NA,1816.4,1450.37,1964.88,1984.49,2373.52,NA,1776.2,1522.72,2545.87,1601.81,2718.01,1576.19,1744.75,NA,1506.3,1944.03,2277.48,1839.72,1855.83,2355.46,NA
"6773","Q9H1N7","Q9H1N7","S35B3_HUMAN","SLC35B3","Adenosine 3'-phospho 5'-phosphosulfate transporter 2",4179.68,7513.59,8447.43,10346.2,5300.32,6383.88,6861.48,5704.97,7139.69,5941.92,4136.44,6240.41,8512.39,5975.1,6977.57,4372.9,4253.77,5013.18,4818.99,7326.18,7343.88,6661.05,4327.98,4914.9,5027.12,5433.64,5574.33,6124.46
"6774","Q9H1P3","Q9H1P3","OSBL2_HUMAN","OSBPL2","Oxysterol-binding protein-related protein 2",9693.75,11479.3,8635.81,8517.51,8939.46,9502.36,8694.54,10021.3,8053.6,9280.9,10649.1,12769.3,9584.15,8818.07,10336.7,9112.52,7584.34,9941.91,10020.9,9015.81,8667.4,8411.65,9754.44,8826.37,9365.71,12070.5,10549.4,8178.76
"6775","Q9H1U4","Q9H1U4","MEGF9_HUMAN","MEGF9","Multiple epidermal growth factor-like domains protein 9",1450.1,NA,NA,2842.79,4024.71,2927.77,3076.87,2258.07,2801.34,4260.99,2253.44,1614.82,1320.2,2606.89,1958.29,3373.99,3296.03,2544.19,2581.29,1579.62,1990.95,1154.59,3293.67,1274.85,3108.04,3260.61,2579.97,3371.33
"6776","Q9H1U9","Q9H1U9","S2551_HUMAN","SLC25A51","Mitochondrial nicotinamide adenine dinucleotide transporter SLC25A51",15908.6,12199.2,12654.2,13772,15994,14608.8,11328.7,14230.1,12464.1,17701.3,14493.1,11995.1,9429.26,12045.5,14358.5,12969.9,14013.8,12734.1,15483.9,12869.4,11653,12185.4,20144.5,13154.4,14454.6,12623.3,15152.2,12145
"6777","Q9H1X3","Q9H1X3","DJC25_HUMAN","DNAJC25","DnaJ homolog subfamily C member 25",2805.07,2832.05,3445.37,3348.88,3313.38,2917.48,2708.93,NA,3999.19,3146.73,3084.61,2375.93,3090.78,2121.19,NA,1612.07,2840.06,2665.65,2333.5,NA,3354.63,2853.92,2850.21,2301.38,NA,NA,2080.25,3530.91
"6778","Q9H1Y0","Q9H1Y0","ATG5_HUMAN","ATG5","Autophagy protein 5",24146.5,23690,19213,25711.5,27308.5,22922.3,25981.7,23449.7,24948.7,29893.1,24720,19802.9,20467.7,21740.6,25223.4,21197.3,22820.7,22546.8,22401.2,20987.4,22537.5,24079.7,27168.2,23396.5,22109.8,22550.8,25187.2,22742.8
"6779","Q9H1Z4","Q9H1Z4","WDR13_HUMAN","WDR13","WD repeat-containing protein 13",9243.9,10945.8,11260.7,12706.4,9552.96,10124.2,13022.4,8986.38,11086.9,11014.9,9321.87,9693.33,12706.4,8134.02,9194.1,8717.93,10105.2,9092.69,8544.06,10366.1,13427,11481.8,10269.5,8784.62,9630.51,9132.79,8033.22,9762.74
"6780","Q9H201","Q9H201","EPN3_HUMAN","EPN3","Epsin-3",9900.14,17107.4,NA,9280.46,11127.3,9695.9,11652.8,NA,12217.2,10265.7,12430.2,7533.44,11227.9,9872.81,8933.6,6709.04,11258.9,7986.23,NA,9832.66,NA,NA,11224.7,8639.97,13743.5,6977.64,11246.2,NA
"6781","Q9H204","Q9H204","MED28_HUMAN","MED28","Mediator of RNA polymerase II transcription subunit 28",7832.97,8904.65,5432.75,7151.23,7386.21,5825.58,7313.81,7837.14,7722.31,5870.66,8154.6,6264.87,5267.8,9360.89,8502.14,8351.62,7860.14,9259.16,7152.37,7414.99,5658.6,7090.29,8439.91,7711.51,7905.32,7633.39,8731.74,6814.27
"6782","Q9H223","Q9H223","EHD4_HUMAN","EHD4","EH domain-containing protein 4",270014,243209,221370,224093,327749,235177,277974,230265,221717,335438,286979,150692,234165,296074,232076,242744,332722,265233,270336,242209,140726,205863,301139,255287,405777,146970,394483,314740
"6783","Q9H239","Q9H239","MMP28_HUMAN","MMP28","Matrix metalloproteinase-28",4778.71,NA,2726.26,NA,3499.09,NA,NA,NA,NA,2193.49,NA,3739.62,NA,900.136,NA,1320.01,3232.11,632.912,NA,NA,NA,NA,NA,NA,5097.88,NA,667.479,3464.54
"6784","Q9H246","Q9H246","CA021_HUMAN","C1orf21","Uncharacterized protein C1orf21",5873.33,NA,NA,NA,NA,2695.14,NA,5692.97,NA,NA,4654.63,2796.05,744.157,5365.59,5610.09,8172.69,NA,7421.34,5332.93,NA,NA,NA,5193.72,8408.56,5749.66,5597.22,4173.78,NA
"6785","Q9H267","Q9H267","VP33B_HUMAN","VPS33B","Vacuolar protein sorting-associated protein 33B",12684.1,15923.2,17900,17787.2,15474.4,16026.1,16586,10382.6,15892,18809.7,16520.4,15749.5,16678.8,12861,16734.4,13031.2,16613.2,12510.9,16209.2,17938.6,19103.2,18147.6,13129.4,10712.4,10258.3,14968.3,12337.7,17717.1
"6786","Q9H269","Q9H269","VPS16_HUMAN","VPS16","Vacuolar protein sorting-associated protein 16 homolog",35414,30539.9,33361.8,34004.1,36640.5,41045.4,31455.8,34284.5,30263.4,37411.2,36753.6,34248.8,29846.7,33975.1,34938.2,31041.2,35310.5,32335.7,36356.4,36672.6,34032.5,32915.2,40276.5,33300.4,36499,34374.9,35326.4,31501.6
"6787","Q9H270","Q9H270","VPS11_HUMAN","VPS11","Vacuolar protein sorting-associated protein 11 homolog",63873.6,48841.1,56274.6,58008.5,64387.8,68992.1,60791.5,61715.9,58438,69128.4,62489.4,62690.2,41589.9,66271.3,59712,59296.7,70402.1,57575.4,63894.6,57541.8,55204.7,54955.6,68960.6,62169,65000.6,66481.9,62875,58047.2
"6788","Q9H299","Q9H299","SH3L3_HUMAN","SH3BGRL3","SH3 domain-binding glutamic acid-rich-like protein 3",828011,1366650,1302300,1362490,999958,1144130,1193900,811760,1179800,1089020,1084560,441277,1122450,755524,658628,655624,1124400,721297,991290,1024540,1176560,1108930,955511,709906,875247,493874,846243,1182280
"6789","Q9H2C0","Q9H2C0","GAN_HUMAN","GAN","Gigaxonin",5519.47,7774.96,6888.71,7063.92,6289.34,6270.6,7840.88,6093.26,7229.52,6837.52,5596.97,4807.37,7860,6428.27,4551.16,5420.42,6464.46,5427.47,7696.53,7701.77,5901.45,9065.26,4795.84,5662.48,5592.83,3291.67,6397.36,7889.1
"6790","Q9H2C2","Q9H2C2","ARV1_HUMAN","ARV1","Protein ARV1",391.118,417.763,306.735,79.8476,466.443,192.907,341.015,106.925,458.923,197.666,184.013,512.684,243.048,511.916,154.288,241.148,382.322,354.691,199.987,455.614,391.835,554.48,319.088,138.482,NA,195.353,108.877,347.973
"6791","Q9H2D1","Q9H2D1","MFTC_HUMAN","SLC25A32","Mitochondrial folate transporter/carrier",3955.84,2691.97,3162.55,2995.9,3714.09,2746.4,3740.87,3982.28,3326.93,4313.22,3877.5,5693.26,4238.28,4676.99,5002.62,3852.06,2883.95,3670.79,5166.54,5358.8,3792.24,4688.72,2461.68,4131.53,4740.36,5152.55,3200.96,3875.98
"6792","Q9H2D6","Q9H2D6","TARA_HUMAN","TRIOBP","TRIO and F-actin-binding protein",40150.9,45829.3,52404.9,53278.5,47871.7,44998.7,37973.2,37508.2,33670.1,42418.9,53550.4,42960.4,33303.4,44378.3,45563.9,39034.7,42762.4,40397.2,45012.2,43555.5,46226.1,36768.9,49710.1,38397.9,45117.4,46585.2,47702.4,43508.1
"6793","Q9H2E6","Q9H2E6","SEM6A_HUMAN","SEMA6A","Semaphorin-6A",897.124,973.064,1247.05,1220.49,796.101,NA,972.189,NA,618.001,NA,NA,18625.5,1021.18,1294.44,4774.73,2476.4,1091.13,NA,NA,NA,NA,NA,2144.75,NA,NA,25487.6,NA,1113.3
"6794","Q9H2F3","Q9H2F3","3BHS7_HUMAN","HSD3B7","3 beta-hydroxysteroid dehydrogenase type 7",597.866,1157.24,NA,961.68,704.519,439.148,528.675,NA,1246.11,1559.29,598.292,6651.25,867.904,NA,1975.21,498.084,743.514,429.246,NA,913.215,1362.19,635.826,NA,519.402,NA,4651.9,408.403,713.719
"6795","Q9H2G2","Q9H2G2","SLK_HUMAN","SLK","STE20-like serine/threonine-protein kinase",94585.7,94290.6,108410,131400,125764,110243,130640,98776.2,113917,113030,95476.3,117438,93167,111308,125238,101500,127621,102637,107597,98371.7,119091,118217,120501,102389,100355,122341,100021,138458
"6796","Q9H2G9","Q9H2G9","GO45_HUMAN","BLZF1","Golgin-45",2562.54,2952.67,2965.73,2640.97,2147.73,2378.16,3177.24,2188.33,2430.23,2529.75,2399.06,2459.65,3730.15,1939.99,2557.13,2437.83,3723.64,2265.6,2003.64,2717.97,2910.72,1931.84,2912.4,2051.08,2624.63,1565.54,2299.42,3012.35
"6797","Q9H2H8","Q9H2H8","PPIL3_HUMAN","PPIL3","Peptidyl-prolyl cis-trans isomerase-like 3",12231.1,9741.99,12954.4,10627.8,9719.14,7899.03,9790.75,7622.71,9625.05,7443.9,11810.5,16125.4,8361.86,15683.3,12319.2,11839.7,11555.8,12566.8,9335.22,11533.7,9853.61,11514.4,12036.1,8441.17,13700.9,13686.4,13113.2,9989.53
